CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
19931,22,2,3243.06,4,3,5,435,Potential Loyalists
19932,313,1,381.41,1,2,3,123,Others
19933,18,4,10.0,4,4,1,441,Others
19934,6,8,20669.4,5,5,5,555,Champions
19935,12,21,5706.63,5,5,5,555,Champions
19936,77,3,1980.89,3,4,4,344,Loyal Customers
19937,139,2,10.0,2,3,1,231,Others
19938,68,2,2097.19,3,3,4,334,Others
19939,12,5,6579.4,5,4,5,545,Champions
19940,130,1,3103.32,2,2,5,225,Others
19941,101,2,2527.58,2,3,4,234,At Risk
19942,45,8,10.0,3,5,1,351,Others
19943,49,2,1064.91,3,3,3,333,Others
19944,1,7,13849.69,5,5,5,555,Champions
19945,104,1,183.92,2,2,2,222,Hibernating
19946,242,1,240.87,1,2,2,122,Hibernating
19947,59,1,1992.74,3,2,4,324,Others
19948,213,1,176.12,1,2,2,122,Hibernating
19949,10,7,6908.75,5,5,5,555,Champions
19950,87,1,10.0,2,2,1,221,Hibernating
19951,19,1,1456.44,4,2,4,424,Potential Loyalists
19952,21,2,10.0,4,3,1,431,Others
19953,123,1,1617.16,2,2,4,224,Others
19954,16,16,20759.77,4,5,5,455,Champions
19955,36,2,3682.11,3,3,5,335,Others
19956,55,1,10.0,3,2,1,321,Others
19957,8,19,17644.69,5,5,5,555,Champions
19958,97,1,2455.78,2,2,4,224,Others
19959,56,1,684.96,3,2,3,323,Others
19960,62,3,3712.32,3,4,5,345,Loyal Customers
19961,100,7,685.91,2,5,3,253,At Risk
19962,12,19,10185.82,5,5,5,555,Champions
19963,15,7,10.0,4,5,1,451,Others
19964,40,1,595.13,3,2,3,323,Others
19965,288,1,210.11,1,2,2,122,Hibernating
19966,131,3,913.67,2,4,3,243,At Risk
19967,22,1,625.77,4,2,3,423,Potential Loyalists
19968,178,4,10.0,1,4,1,141,Others
19969,39,2,10.0,3,3,1,331,Others
19970,227,1,188.35,1,2,2,122,Hibernating
19971,122,1,125.42,2,2,1,221,Hibernating
19972,176,4,2754.49,1,4,4,144,At Risk
19973,151,1,69.28,2,2,1,221,Hibernating
19974,10,7,9275.07,5,5,5,555,Champions
19975,192,1,307.16,1,2,2,122,Hibernating
19976,230,1,212.37,1,2,2,122,Hibernating
19977,156,1,221.45,2,2,2,222,Hibernating
19978,25,6,6278.07,4,5,5,455,Champions
19979,140,1,1627.87,2,2,4,224,Others
19980,11,2,5922.36,5,3,5,535,Potential Loyalists
19981,45,1,10.0,3,2,1,321,Others
19982,7,13,10.0,5,5,1,551,Others
19983,137,1,1346.5,2,2,4,224,Others
19984,155,3,4293.52,2,4,5,245,At Risk
19985,39,1,508.15,3,2,3,323,Others
19986,193,1,297.89,1,2,2,122,Hibernating
19987,20,15,3681.17,4,5,5,455,Champions
19988,14,1,11929.67,5,2,5,525,Potential Loyalists
19989,7,22,1236.95,5,5,4,554,Champions
19990,15,1,10.0,4,2,1,421,Others
19991,10,12,2681.3,5,5,4,554,Champions
19992,15,6,5383.98,4,5,5,455,Champions
19993,21,1,15319.19,4,2,5,425,Potential Loyalists
19994,69,1,692.24,3,2,3,323,Others
19995,17,8,16023.62,4,5,5,455,Champions
19996,9,1,17780.26,5,2,5,525,Potential Loyalists
19997,6,5,7316.8,5,4,5,545,Champions
19998,124,1,2749.25,2,2,4,224,Others
19999,34,1,10.0,3,2,1,321,Others
20000,1,2,4625.52,5,3,5,535,Potential Loyalists
20001,14,19,10.0,5,5,1,551,Others
20002,36,6,10.0,3,5,1,351,Others
20003,129,1,4120.9,2,2,5,225,Others
20004,161,1,10.0,2,2,1,221,Hibernating
20005,238,1,276.73,1,2,2,122,Hibernating
20006,253,1,108.25,1,2,1,121,Hibernating
20007,178,1,134.45,1,2,1,121,Hibernating
20008,9,2,10.0,5,3,1,531,Others
20009,20,2,3575.27,4,3,5,435,Potential Loyalists
20010,119,1,2461.08,2,2,4,224,Others
20011,81,2,1085.79,3,3,3,333,Others
20012,120,2,740.02,2,3,3,233,At Risk
20013,22,8,5267.69,4,5,5,455,Champions
20014,18,1,4007.56,4,2,5,425,Potential Loyalists
20015,149,1,10.0,2,2,1,221,Hibernating
20016,14,2,3993.68,5,3,5,535,Potential Loyalists
20017,31,8,5145.57,4,5,5,455,Champions
20018,115,1,1867.08,2,2,4,224,Others
20019,40,1,10.0,3,2,1,321,Others
20020,1,20,10.0,5,5,1,551,Others
20021,21,14,12026.37,4,5,5,455,Champions
20022,26,5,10.0,4,4,1,441,Others
20023,16,10,17484.29,4,5,5,455,Champions
20024,187,4,4178.91,1,4,5,145,At Risk
20025,10,10,13317.47,5,5,5,555,Champions
20026,16,15,10.0,4,5,1,451,Others
20027,14,28,1204.11,5,5,4,554,Champions
20028,23,5,10.0,4,4,1,441,Others
20029,176,1,247.45,1,2,2,122,Hibernating
20030,143,1,215.47,2,2,2,222,Hibernating
20031,200,2,2117.53,1,3,4,134,At Risk
20032,1,1,1360.1,5,2,4,524,Potential Loyalists
20033,21,6,10.0,4,5,1,451,Others
20034,256,1,264.74,1,2,2,122,Hibernating
20035,28,5,10.0,4,4,1,441,Others
20036,22,1,2176.28,4,2,4,424,Potential Loyalists
20037,51,1,1984.02,3,2,4,324,Others
20038,289,1,230.22,1,2,2,122,Hibernating
20039,20,2,12710.18,4,3,5,435,Potential Loyalists
20040,13,1,10.0,5,2,1,521,Others
20041,4,1,10.0,5,2,1,521,Others
20042,167,1,968.89,2,2,3,223,Others
20043,34,1,10.0,3,2,1,321,Others
20044,77,1,10.0,3,2,1,321,Others
20045,40,4,1854.25,3,4,4,344,Loyal Customers
20046,143,1,272.08,2,2,2,222,Hibernating
20047,6,15,10.0,5,5,1,551,Others
20048,263,1,254.56,1,2,2,122,Hibernating
20049,8,1,21848.57,5,2,5,525,Potential Loyalists
20050,18,2,10.0,4,3,1,431,Others
20051,44,7,10.0,3,5,1,351,Others
20052,10,1,7135.25,5,2,5,525,Potential Loyalists
20053,138,4,440.62,2,4,3,243,At Risk
20054,236,1,241.34,1,2,2,122,Hibernating
20055,153,3,25.27,2,4,1,241,Others
20056,115,1,512.1,2,2,3,223,Others
20057,10,2,1878.4,5,3,4,534,Potential Loyalists
20058,54,1,10.0,3,2,1,321,Others
20059,11,2,10.0,5,3,1,531,Others
20060,130,1,10.0,2,2,1,221,Hibernating
20061,196,1,309.18,1,2,2,122,Hibernating
20062,12,17,4358.09,5,5,5,555,Champions
20063,19,9,10.0,4,5,1,451,Others
20064,226,1,278.21,1,2,2,122,Hibernating
20065,286,1,250.23,1,2,2,122,Hibernating
20066,183,1,225.02,1,2,2,122,Hibernating
20067,50,9,4141.76,3,5,5,355,Loyal Customers
20068,27,8,5544.12,4,5,5,455,Champions
20069,13,4,3738.89,5,4,5,545,Champions
20070,18,1,10.0,4,2,1,421,Others
20071,143,1,182.69,2,2,2,222,Hibernating
20072,127,4,2155.89,2,4,4,244,At Risk
20073,47,11,10.0,3,5,1,351,Others
20074,16,2,10.0,4,3,1,431,Others
20075,4,2,10.0,5,3,1,531,Others
20076,41,4,722.59,3,4,3,343,Loyal Customers
20077,39,2,10.0,3,3,1,331,Others
20078,37,2,4676.63,3,3,5,335,Others
20079,138,7,1918.27,2,5,4,254,At Risk
20080,39,5,2568.91,3,4,4,344,Loyal Customers
20081,250,1,259.24,1,2,2,122,Hibernating
20082,177,1,280.58,1,2,2,122,Hibernating
20083,112,1,10.0,2,2,1,221,Hibernating
20084,267,1,215.24,1,2,2,122,Hibernating
20085,22,2,1222.68,4,3,4,434,Potential Loyalists
20086,14,1,57.52,5,2,1,521,Others
20087,266,1,278.4,1,2,2,122,Hibernating
20088,10,1,1392.85,5,2,4,524,Potential Loyalists
20089,16,23,22221.56,4,5,5,455,Champions
20090,20,4,2625.8,4,4,4,444,Champions
20091,3,3,4736.57,5,4,5,545,Champions
20092,118,2,10.0,2,3,1,231,Others
20093,203,1,82.9,1,2,1,121,Hibernating
20094,203,1,218.1,1,2,2,122,Hibernating
20095,18,11,444.14,4,5,3,453,Loyal Customers
20096,323,1,191.56,1,2,2,122,Hibernating
20097,31,2,1928.29,4,3,4,434,Potential Loyalists
20098,48,1,1053.04,3,2,3,323,Others
20099,182,1,10.0,1,2,1,121,Hibernating
20100,2,17,5205.96,5,5,5,555,Champions
20101,85,2,10.0,3,3,1,331,Others
20102,91,1,1261.81,2,2,4,224,Others
20103,233,1,160.79,1,2,2,122,Hibernating
20104,14,2,10.0,5,3,1,531,Others
20105,181,1,348.79,1,2,2,122,Hibernating
20106,133,1,2000.38,2,2,4,224,Others
20107,5,27,8681.23,5,5,5,555,Champions
20108,16,5,10.0,4,4,1,441,Others
20109,16,14,12899.59,4,5,5,455,Champions
20110,9,1,10.0,5,2,1,521,Others
20111,120,3,10.0,2,4,1,241,Others
20112,12,12,23450.77,5,5,5,555,Champions
20113,21,5,5042.98,4,4,5,445,Champions
20114,164,1,246.44,2,2,2,222,Hibernating
20115,49,1,10.0,3,2,1,321,Others
20116,14,2,10.0,5,3,1,531,Others
20117,9,18,6604.89,5,5,5,555,Champions
20118,119,1,273.99,2,2,2,222,Hibernating
20119,42,1,10.0,3,2,1,321,Others
20120,260,1,281.61,1,2,2,122,Hibernating
20121,8,19,10.0,5,5,1,551,Others
20122,201,1,201.66,1,2,2,122,Hibernating
20123,240,1,180.13,1,2,2,122,Hibernating
20124,6,8,10.0,5,5,1,551,Others
20125,12,4,14819.39,5,4,5,545,Champions
20126,11,20,3463.45,5,5,5,555,Champions
20127,11,7,15968.0,5,5,5,555,Champions
20128,265,1,300.82,1,2,2,122,Hibernating
20129,2,8,13269.12,5,5,5,555,Champions
20130,173,1,172.53,2,2,2,222,Hibernating
20131,5,11,24626.65,5,5,5,555,Champions
20132,16,1,4933.37,4,2,5,425,Potential Loyalists
20133,99,2,967.83,2,3,3,233,At Risk
20134,102,1,10.0,2,2,1,221,Hibernating
20135,188,1,1794.67,1,2,4,124,Others
20136,81,2,240.32,3,3,2,332,Others
20137,72,2,2264.44,3,3,4,334,Others
20138,244,1,180.08,1,2,2,122,Hibernating
20139,320,1,321.92,1,2,2,122,Hibernating
20140,19,1,10.0,4,2,1,421,Others
20141,16,1,3554.19,4,2,5,425,Potential Loyalists
20142,141,1,2193.78,2,2,4,224,Others
20143,177,2,1100.4,1,3,3,133,At Risk
20144,77,1,67.49,3,2,1,321,Others
20145,183,1,213.95,1,2,2,122,Hibernating
20146,164,6,4251.77,2,5,5,255,At Risk
20147,300,1,232.56,1,2,2,122,Hibernating
20148,158,4,5659.65,2,4,5,245,At Risk
20149,8,9,10.0,5,5,1,551,Others
20150,234,1,207.07,1,2,2,122,Hibernating
20151,245,1,252.87,1,2,2,122,Hibernating
20152,88,1,10.0,2,2,1,221,Hibernating
20153,201,1,315.94,1,2,2,122,Hibernating
20154,79,2,104.39,3,3,1,331,Others
20155,1,17,1779.11,5,5,4,554,Champions
20156,79,4,10.0,3,4,1,341,Others
20157,17,19,10145.15,4,5,5,455,Champions
20158,204,1,35.43,1,2,1,121,Hibernating
20159,146,2,1600.66,2,3,4,234,At Risk
20160,254,1,121.63,1,2,1,121,Hibernating
20161,124,2,10.0,2,3,1,231,Others
20162,17,22,18146.97,4,5,5,455,Champions
20163,186,1,374.42,1,2,3,123,Others
20164,44,2,10.0,3,3,1,331,Others
20165,118,1,10.0,2,2,1,221,Hibernating
20166,5,11,24248.41,5,5,5,555,Champions
20167,14,1,18298.98,5,2,5,525,Potential Loyalists
20168,12,33,10.0,5,5,1,551,Others
20169,16,9,4727.58,4,5,5,455,Champions
20170,28,2,583.81,4,3,3,433,Potential Loyalists
20171,19,1,9679.74,4,2,5,425,Potential Loyalists
20172,127,1,167.07,2,2,2,222,Hibernating
20173,55,9,1032.74,3,5,3,353,Loyal Customers
20174,115,1,10.0,2,2,1,221,Hibernating
20175,10,7,5579.74,5,5,5,555,Champions
20176,16,11,19792.54,4,5,5,455,Champions
20177,232,1,217.39,1,2,2,122,Hibernating
20178,189,1,259.06,1,2,2,122,Hibernating
20179,15,1,10110.22,4,2,5,425,Potential Loyalists
20180,66,1,10.0,3,2,1,321,Others
20181,311,1,178.69,1,2,2,122,Hibernating
20182,171,5,551.32,2,4,3,243,At Risk
20183,6,20,10.0,5,5,1,551,Others
20184,11,2,10.0,5,3,1,531,Others
20185,190,2,486.58,1,3,3,133,At Risk
20186,207,1,313.31,1,2,2,122,Hibernating
20187,69,5,10.0,3,4,1,341,Others
20188,53,1,10.0,3,2,1,321,Others
20189,165,3,2866.72,2,4,4,244,At Risk
20190,121,1,400.07,2,2,3,223,Others
20191,13,2,6011.47,5,3,5,535,Potential Loyalists
20192,215,1,223.99,1,2,2,122,Hibernating
20193,255,1,234.85,1,2,2,122,Hibernating
20194,98,2,1864.63,2,3,4,234,At Risk
20195,188,1,311.09,1,2,2,122,Hibernating
20196,4,25,23943.03,5,5,5,555,Champions
20197,13,1,10.0,5,2,1,521,Others
20198,24,28,10.0,4,5,1,451,Others
20199,12,10,5515.99,5,5,5,555,Champions
20200,26,2,5121.72,4,3,5,435,Potential Loyalists
20201,218,1,320.3,1,2,2,122,Hibernating
20202,18,2,10.0,4,3,1,431,Others
20203,8,16,1473.32,5,5,4,554,Champions
20204,81,1,10.0,3,2,1,321,Others
20205,115,3,1661.65,2,4,4,244,At Risk
20206,7,9,18289.47,5,5,5,555,Champions
20207,180,4,4898.85,1,4,5,145,At Risk
20208,29,1,4857.59,4,2,5,425,Potential Loyalists
20209,89,2,661.45,2,3,3,233,At Risk
20210,173,4,1051.92,2,4,3,243,At Risk
20211,12,18,6846.09,5,5,5,555,Champions
20212,49,10,3178.59,3,5,5,355,Loyal Customers
20213,15,2,79.14,4,3,1,431,Others
20214,11,25,23396.86,5,5,5,555,Champions
20215,10,27,5635.96,5,5,5,555,Champions
20216,19,19,5324.79,4,5,5,455,Champions
20217,27,1,10.0,4,2,1,421,Others
20218,83,1,10.0,3,2,1,321,Others
20219,16,5,17581.02,4,4,5,445,Champions
20220,116,1,458.4,2,2,3,223,Others
20221,170,1,330.8,2,2,2,222,Hibernating
20222,38,5,118.83,3,4,1,341,Others
20223,10,12,10.0,5,5,1,551,Others
20224,307,1,142.74,1,2,1,121,Hibernating
20225,175,1,222.07,1,2,2,122,Hibernating
20226,168,6,981.97,2,5,3,253,At Risk
20227,152,3,1652.88,2,4,4,244,At Risk
20228,261,1,211.32,1,2,2,122,Hibernating
20229,10,11,18498.79,5,5,5,555,Champions
20230,126,2,300.67,2,3,2,232,Others
20231,15,4,10.0,4,4,1,441,Others
20232,174,1,4235.74,1,2,5,125,Others
20233,93,4,1220.24,2,4,4,244,At Risk
20234,159,1,187.13,2,2,2,222,Hibernating
20235,26,7,3899.07,4,5,5,455,Champions
20236,8,23,11825.24,5,5,5,555,Champions
20237,9,2,10.0,5,3,1,531,Others
20238,293,1,256.5,1,2,2,122,Hibernating
20239,49,4,10.0,3,4,1,341,Others
20240,45,6,2501.52,3,5,4,354,Loyal Customers
20241,217,1,235.76,1,2,2,122,Hibernating
20242,9,3,39758.73,5,4,5,545,Champions
20243,45,6,5425.2,3,5,5,355,Loyal Customers
20244,172,2,3399.57,2,3,5,235,At Risk
20245,11,1,18182.97,5,2,5,525,Potential Loyalists
20246,213,1,274.59,1,2,2,122,Hibernating
20247,17,2,10.0,4,3,1,431,Others
20248,7,1,11325.02,5,2,5,525,Potential Loyalists
20249,2,8,10.0,5,5,1,551,Others
20250,20,1,10.0,4,2,1,421,Others
20251,230,1,250.87,1,2,2,122,Hibernating
20252,13,5,8108.73,5,4,5,545,Champions
20253,136,1,285.45,2,2,2,222,Hibernating
20254,258,1,179.26,1,2,2,122,Hibernating
20255,50,7,1313.64,3,5,4,354,Loyal Customers
20256,46,3,10.0,3,4,1,341,Others
20257,6,3,13855.41,5,4,5,545,Champions
20258,50,1,294.26,3,2,2,322,Others
20259,10,6,5709.04,5,5,5,555,Champions
20260,11,2,10.0,5,3,1,531,Others
20261,126,1,204.61,2,2,2,222,Hibernating
20262,31,2,2893.95,4,3,4,434,Potential Loyalists
20263,17,10,23846.87,4,5,5,455,Champions
20264,39,7,586.56,3,5,3,353,Loyal Customers
20265,111,1,250.98,2,2,2,222,Hibernating
20266,14,2,5210.83,5,3,5,535,Potential Loyalists
20267,22,5,4011.65,4,4,5,445,Champions
20268,92,1,472.83,2,2,3,223,Others
20269,72,1,3600.74,3,2,5,325,Others
20270,16,10,6936.68,4,5,5,455,Champions
20271,85,4,1813.75,3,4,4,344,Loyal Customers
20272,7,10,10.0,5,5,1,551,Others
20273,130,2,3990.69,2,3,5,235,At Risk
20274,137,2,458.32,2,3,3,233,At Risk
20275,89,1,2836.57,2,2,4,224,Others
20276,16,12,429.6,4,5,3,453,Loyal Customers
20277,14,19,1887.33,5,5,4,554,Champions
20278,24,3,10.0,4,4,1,441,Others
20279,15,7,10.0,4,5,1,451,Others
20280,12,6,20347.79,5,5,5,555,Champions
20281,54,5,10.0,3,4,1,341,Others
20282,186,4,2008.47,1,4,4,144,At Risk
20283,203,1,149.55,1,2,1,121,Hibernating
20284,227,1,205.15,1,2,2,122,Hibernating
20285,151,1,10.0,2,2,1,221,Hibernating
20286,114,2,10.0,2,3,1,231,Others
20287,98,1,10.0,2,2,1,221,Hibernating
20288,13,23,9934.27,5,5,5,555,Champions
20289,9,4,10.0,5,4,1,541,Others
20290,5,4,3389.63,5,4,5,545,Champions
20291,139,5,2831.54,2,4,4,244,At Risk
20292,22,5,4218.98,4,4,5,445,Champions
20293,144,1,881.09,2,2,3,223,Others
20294,132,1,1321.93,2,2,4,224,Others
20295,115,1,10.0,2,2,1,221,Hibernating
20296,170,1,185.48,2,2,2,222,Hibernating
20297,245,1,185.7,1,2,2,122,Hibernating
20298,16,2,1110.04,4,3,3,433,Potential Loyalists
20299,10,4,2008.87,5,4,4,544,Champions
20300,19,16,31138.94,4,5,5,455,Champions
20301,133,1,10.0,2,2,1,221,Hibernating
20302,96,1,1545.47,2,2,4,224,Others
20303,95,2,1329.42,2,3,4,234,At Risk
20304,182,1,280.12,1,2,2,122,Hibernating
20305,104,6,885.31,2,5,3,253,At Risk
20306,10,1,12251.99,5,2,5,525,Potential Loyalists
20307,96,1,769.3,2,2,3,223,Others
20308,240,1,106.79,1,2,1,121,Hibernating
20309,10,20,2081.75,5,5,4,554,Champions
20310,5,1,10.0,5,2,1,521,Others
20311,290,1,171.57,1,2,2,122,Hibernating
20312,259,1,279.23,1,2,2,122,Hibernating
20313,28,3,731.07,4,4,3,443,Loyal Customers
20314,1,1,10.0,5,2,1,521,Others
20315,42,3,75.07,3,4,1,341,Others
20316,4,11,10.0,5,5,1,551,Others
20317,121,3,4401.1,2,4,5,245,At Risk
20318,117,4,628.78,2,4,3,243,At Risk
20319,64,1,10.0,3,2,1,321,Others
20320,16,17,22586.47,4,5,5,455,Champions
20321,136,2,10.0,2,3,1,231,Others
20322,34,2,2056.02,3,3,4,334,Others
20323,16,4,2954.42,4,4,5,445,Champions
20324,8,16,10.0,5,5,1,551,Others
20325,12,2,10.0,5,3,1,531,Others
20326,20,1,3858.07,4,2,5,425,Potential Loyalists
20327,9,8,10.0,5,5,1,551,Others
20328,225,1,10.0,1,2,1,121,Hibernating
20329,20,14,7752.32,4,5,5,455,Champions
20330,216,1,231.07,1,2,2,122,Hibernating
20331,17,1,10.0,4,2,1,421,Others
20332,96,1,1693.51,2,2,4,224,Others
20333,235,1,220.47,1,2,2,122,Hibernating
20334,128,3,2785.74,2,4,4,244,At Risk
20335,212,4,4131.41,1,4,5,145,At Risk
20336,11,2,10.0,5,3,1,531,Others
20337,168,3,1859.89,2,4,4,244,At Risk
20338,112,1,321.28,2,2,2,222,Hibernating
20339,88,2,2724.0,2,3,4,234,At Risk
20340,12,23,21878.01,5,5,5,555,Champions
20341,239,1,216.01,1,2,2,122,Hibernating
20342,132,1,1121.46,2,2,4,224,Others
20343,18,2,10.0,4,3,1,431,Others
20344,146,1,2325.95,2,2,4,224,Others
20345,133,1,234.48,2,2,2,222,Hibernating
20346,145,1,10.0,2,2,1,221,Hibernating
20347,226,1,198.81,1,2,2,122,Hibernating
20348,47,5,3499.63,3,4,5,345,Loyal Customers
20349,139,1,199.96,2,2,2,222,Hibernating
20350,13,1,10.0,5,2,1,521,Others
20351,97,1,911.89,2,2,3,223,Others
20352,162,1,10.0,2,2,1,221,Hibernating
20353,309,1,217.85,1,2,2,122,Hibernating
20354,127,1,10.0,2,2,1,221,Hibernating
20355,15,7,8449.76,4,5,5,455,Champions
20356,50,7,2703.26,3,5,4,354,Loyal Customers
20357,199,1,214.85,1,2,2,122,Hibernating
20358,132,1,2155.81,2,2,4,224,Others
20359,74,1,268.91,3,2,2,322,Others
20360,41,2,10.0,3,3,1,331,Others
20361,33,8,5678.2,4,5,5,455,Champions
20362,222,1,214.93,1,2,2,122,Hibernating
20363,75,1,190.47,3,2,2,322,Others
20364,17,14,10.0,4,5,1,451,Others
20365,139,1,10.0,2,2,1,221,Hibernating
20366,260,1,158.29,1,2,2,122,Hibernating
20367,170,1,10.0,2,2,1,221,Hibernating
20368,170,5,2493.04,2,4,4,244,At Risk
20369,150,1,167.2,2,2,2,222,Hibernating
20370,22,15,9097.88,4,5,5,455,Champions
20371,68,1,312.75,3,2,2,322,Others
20372,4,21,10.0,5,5,1,551,Others
20373,22,2,6346.64,4,3,5,435,Potential Loyalists
20374,11,22,2622.01,5,5,4,554,Champions
20375,16,2,726.85,4,3,3,433,Potential Loyalists
20376,7,6,642.35,5,5,3,553,Loyal Customers
20377,66,5,1252.99,3,4,4,344,Loyal Customers
20378,158,4,2181.78,2,4,4,244,At Risk
20379,13,8,6061.78,5,5,5,555,Champions
20380,72,1,10.0,3,2,1,321,Others
20381,63,1,1295.6,3,2,4,324,Others
20382,18,2,2638.49,4,3,4,434,Potential Loyalists
20383,17,8,12221.42,4,5,5,455,Champions
20384,207,1,337.44,1,2,2,122,Hibernating
20385,246,1,325.47,1,2,2,122,Hibernating
20386,20,1,10.0,4,2,1,421,Others
20387,96,1,2151.33,2,2,4,224,Others
20388,95,1,10.0,2,2,1,221,Hibernating
20389,205,1,286.67,1,2,2,122,Hibernating
20390,255,1,170.1,1,2,2,122,Hibernating
20391,9,22,27645.41,5,5,5,555,Champions
20392,200,1,335.6,1,2,2,122,Hibernating
20393,17,4,13606.03,4,4,5,445,Champions
20394,71,1,1055.61,3,2,3,323,Others
20395,14,24,12673.81,5,5,5,555,Champions
20396,100,1,2403.28,2,2,4,224,Others
20397,40,1,10.0,3,2,1,321,Others
20398,9,5,10.0,5,4,1,541,Others
20399,90,1,10.0,2,2,1,221,Hibernating
20400,114,1,140.63,2,2,1,221,Hibernating
20401,41,7,1897.86,3,5,4,354,Loyal Customers
20402,261,1,191.25,1,2,2,122,Hibernating
20403,88,1,10.0,2,2,1,221,Hibernating
20404,202,1,286.27,1,2,2,122,Hibernating
20405,12,21,11910.13,5,5,5,555,Champions
20406,185,3,3233.83,1,4,5,145,At Risk
20407,78,1,567.22,3,2,3,323,Others
20408,87,3,2193.41,2,4,4,244,At Risk
20409,37,9,4441.27,3,5,5,355,Loyal Customers
20410,17,9,3778.72,4,5,5,455,Champions
20411,7,1,4628.95,5,2,5,525,Potential Loyalists
20412,230,1,181.25,1,2,2,122,Hibernating
20413,62,1,2734.54,3,2,4,324,Others
20414,277,1,66.7,1,2,1,121,Hibernating
20415,9,10,29236.83,5,5,5,555,Champions
20416,38,5,2828.95,3,4,4,344,Loyal Customers
20417,7,18,14159.79,5,5,5,555,Champions
20418,97,1,10.0,2,2,1,221,Hibernating
20419,7,7,1004.54,5,5,3,553,Loyal Customers
20420,150,3,237.29,2,4,2,242,Others
20421,209,1,240.84,1,2,2,122,Hibernating
20422,251,1,249.24,1,2,2,122,Hibernating
20423,118,3,984.47,2,4,3,243,At Risk
20424,118,4,1797.54,2,4,4,244,At Risk
20425,2,10,17732.22,5,5,5,555,Champions
20426,55,6,4431.82,3,5,5,355,Loyal Customers
20427,66,1,972.06,3,2,3,323,Others
20428,6,3,12835.71,5,4,5,545,Champions
20429,83,1,4313.23,3,2,5,325,Others
20430,42,4,4876.7,3,4,5,345,Loyal Customers
20431,24,1,10.0,4,2,1,421,Others
20432,1,3,9712.67,5,4,5,545,Champions
20433,88,1,1784.04,2,2,4,224,Others
20434,204,1,95.49,1,2,1,121,Hibernating
20435,4,3,4394.72,5,4,5,545,Champions
20436,232,1,217.54,1,2,2,122,Hibernating
20437,28,2,5495.08,4,3,5,435,Potential Loyalists
20438,81,1,1296.25,3,2,4,324,Others
20439,104,1,1458.84,2,2,4,224,Others
20440,17,2,10.0,4,3,1,431,Others
20441,223,1,1485.4,1,2,4,124,Others
20442,201,1,226.72,1,2,2,122,Hibernating
20443,21,6,6184.36,4,5,5,455,Champions
20444,47,1,10.0,3,2,1,321,Others
20445,17,18,2066.17,4,5,4,454,Champions
20446,35,1,1417.2,3,2,4,324,Others
20447,14,17,5812.09,5,5,5,555,Champions
20448,372,1,183.76,1,2,2,122,Hibernating
20449,43,3,1671.2,3,4,4,344,Loyal Customers
20450,111,3,3206.37,2,4,5,245,At Risk
20451,42,4,4805.07,3,4,5,345,Loyal Customers
20452,141,1,230.82,2,2,2,222,Hibernating
20453,18,11,7479.48,4,5,5,455,Champions
20454,159,1,1593.87,2,2,4,224,Others
20455,166,4,899.21,2,4,3,243,At Risk
20456,35,4,7283.44,3,4,5,345,Loyal Customers
20457,260,1,235.88,1,2,2,122,Hibernating
20458,5,10,10.0,5,5,1,551,Others
20459,66,1,10.0,3,2,1,321,Others
20460,250,1,182.5,1,2,2,122,Hibernating
20461,17,6,8507.53,4,5,5,455,Champions
20462,5,13,28343.59,5,5,5,555,Champions
20463,6,15,10664.28,5,5,5,555,Champions
20464,11,13,8396.6,5,5,5,555,Champions
20465,8,9,13604.62,5,5,5,555,Champions
20466,1,11,19459.95,5,5,5,555,Champions
20467,101,5,10.0,2,4,1,241,Others
20468,11,27,10.0,5,5,1,551,Others
20469,11,11,1923.9,5,5,4,554,Champions
20470,253,1,153.61,1,2,2,122,Hibernating
20471,1,12,20728.54,5,5,5,555,Champions
20472,246,1,258.57,1,2,2,122,Hibernating
20473,8,9,5150.25,5,5,5,555,Champions
20474,5,4,16698.32,5,4,5,545,Champions
20475,128,1,2116.6,2,2,4,224,Others
20476,106,1,795.73,2,2,3,223,Others
20477,160,1,309.76,2,2,2,222,Hibernating
20478,84,1,4938.72,3,2,5,325,Others
20479,96,1,10.0,2,2,1,221,Hibernating
20480,24,4,30568.78,4,4,5,445,Champions
20481,222,1,302.19,1,2,2,122,Hibernating
20482,270,1,94.48,1,2,1,121,Hibernating
20483,84,2,1883.76,3,3,4,334,Others
20484,40,4,10.0,3,4,1,341,Others
20485,52,1,4399.01,3,2,5,325,Others
20486,163,1,1042.65,2,2,3,223,Others
20487,13,4,965.82,5,4,3,543,Loyal Customers
20488,21,1,21665.03,4,2,5,425,Potential Loyalists
20489,255,1,213.27,1,2,2,122,Hibernating
20490,130,1,1683.34,2,2,4,224,Others
20491,222,1,257.46,1,2,2,122,Hibernating
20492,17,8,2557.56,4,5,4,454,Champions
20493,23,3,10.0,4,4,1,441,Others
20494,200,1,235.48,1,2,2,122,Hibernating
20495,96,1,2431.45,2,2,4,224,Others
20496,16,7,10537.48,4,5,5,455,Champions
20497,327,1,168.01,1,2,2,122,Hibernating
20498,122,1,384.48,2,2,3,223,Others
20499,131,2,1134.18,2,3,4,234,At Risk
20500,145,5,577.39,2,4,3,243,At Risk
20501,15,13,10.0,4,5,1,451,Others
20502,14,1,5211.61,5,2,5,525,Potential Loyalists
20503,8,2,2673.16,5,3,4,534,Potential Loyalists
20504,22,5,8694.64,4,4,5,445,Champions
